1762@{ro,3_1}@drive en båd gennem vand vha. årer@UnboundedEvent+Agentive+Physical+Location@
conventional%3:00:00::@{conventional_0}@following accepted customs@core@
linger%2:42:00::@{linger_0}@loiter@core@
cane%1:06:01::@{cane_0}@walking stick@core@
bone%1:08:00::@{bone_0}@body part@core@
organisation%1:14:00::@{organisation_0}@group of people who work together@core@
van%1:06:00::@{van_0}@vehicle@core@
47682@{afvige_1_1}@være anderledes i adfærd el. form end det normale  ...@UnboundedEvent+Agentive+Mental@
47680@{opsyn_1}@det at holde øje med hvad nogen foretager sig, for ...@UnboundedEvent+Agentive+Physical+Purpose@
47684@{forvaltning_1_1}@det at administrere et lands indre anliggender@UnboundedEvent+Agentive+Communication+Social@
holiday%1:28:00::@{holiday_0}@vacation@core@
bark%1:20:00::@{bark_0}@tree covering@core@
72139@{hengive_1: hengive sig}@underkaste el. ofre sig; være ydmyg el. trofast@Dynamic+Agentive+Mental@
secular%5:00:00:profane:00@{secular_0}@laic, lay@core@
72135@{genoprette_1}@bringe i overensstemmelse med en tidligere tilstan ...@BoundedEvent+Agentive@
college%1:14:01::@{college_0}@institution of higher education@core@
burn%2:39:00::@{burn_0}@bite, sting, cause a sharp or stinging pain@core@
meeting%1:11:00::@{meeting_0}@encounter, casual or unexpected convergence@core@
fade%2:30:01::@{fade_0}@wither@core@
company%1:26:00::@{company_0}@companionship, fellowship, society@core@
knock%2:35:01::@{knock_0}@rap, strike with the knuckles@core@
refer%2:32:01::@{refer_0}@mention, advert, bring up, cite, name@core@
fix%2:30:01::@{fix_0}@repair, mend@core@
expert%1:18:00::@{expert_0}@@core@
play%1:04:06::@{play_0}@child's play@core@
directory%1:10:00::@{directory_0}@alphabetical list of names and addresses@core@
47029@{filtrere_1}@lade en væske, en luftart, stråler, bølger e.l. pa ...@BoundedEvent+Cause+Physical@
silver%1:07:00::@{silver_0}@ash gray, ash grey, silver gray@core@
praise%1:10:00::@{praise_0}@congratulations, kudos@core@
sharp%3:00:00::@{sharp_0}@having a thin edge or sharp point@core@
pledge%2:32:00::@{pledge_0}@promise solemnly@core@
silver%1:27:00::@{silver_0}@metal@core@
example%1:09:00::@{example_0}@illustration, instance, representative@core@
draft%1:19:00::@{draft_0}@draught, air current@core@
constituency%1:14:00::@{constituency_0}@body of voters@core@
hallway%1:06:00::@{hallway_0}@passage, corridor@core@
obstacle%1:06:00::@{obstacle_0}@block@core@
charm%1:06:00::@{charm_0}@good luck charm@core@
predictable%3:00:00::@{predictable_0}@@core@
pen%1:06:03::@{pen_0}@playpen@core@
equipment%1:06:00::@{equipment_0}@@core@
recreation%1:04:01::@{recreation_0}@@core@
hour%1:28:00::@{hour_0}@hr, 60 minutes, period of time@core@
know%2:31:03::@{know_0}@know how to do or perform something@core@
resort%1:15:00::@{resort_0}@holiday resort@core@
industry%1:04:00::@{industry_0}@manufacture@core@
absorb%2:43:00::@{absorb_0}@take in, suck up@core@
game%1:04:00::@{game_0}@contest with rules to determine a winner@core@
colleague%1:18:00::@{colleague_0}@co-worker, fellow worker@core@
square%1:15:00::@{square_0}@public square, plaza, place@core@
balance%2:42:00::@{balance_0}@equilibrate, bring into balance or equilibrium@core@
point%1:25:02::@{point_0}@dot@core@
noble%3:00:01::@{noble_0}@having elevated character@core@
lively%3:00:00::@{lively_0}@@core@
turkey%1:05:00::@{turkey_0}@bird domesticated for food@core@
real%3:00:00::@{real_0}@actual, existent, being or occurring in fact or ac ...@core@
thesis%1:10:01::@{thesis_0}@dissertation@core@
49091@{kulturliv_1; kulturlandskab_2}@helhed af kulturelle aktiviteter og organisationer@Static+Existence@
49542@{smugle_1}@føre ulovlige el. toldpligtige varer eller mennesk ...@BoundedEvent+Agentive+Possession@
49093@{afhængighed_2}@det at noget er bestemt el. betinget af noget ande ...@Property+Social@
49092@{ligestilling_1}@det at ligestille el. være ligestillet@Static+Social@
49096@{privatøkonomi_1}@de økonomiske forhold for en person el. en hushold ...@3rdOrderEntity+Quantity@
ownership%1:21:00::@{ownership_0}@@core@
64923@{brintatom_1}@atom af grundstoffet brint@Natural+Object@
ambition%1:07:00::@{ambition_0}@ambitiousness@core@
cigarette%1:06:00::@{cigarette_0}@butt, fag@core@
fixture%1:06:00::@{fixture_0}@object firmly fixed in place@core@
steward%1:18:03::@{steward_0}@flight attendant@core@
kettle%1:06:00::@{kettle_0}@boiler, metal pot@core@
stream%1:17:00::@{stream_0}@watercourse@core@
arena%1:15:00::@{arena_0}@place for spectacles@core@
inevitable%3:00:00::@{inevitable_0}@@core@
drink%1:13:00::@{drink_0}@beverage, drinkable, potable@core@
monstrous%5:00:00:ugly:00@{monstrous_0}@grotesque@core@
prison%1:06:00::@{prison_0}@prison house, correctional institution@core@
foundation%1:24:00::@{foundation_0}@basis@core@
bad%5:00:00:stale:00@{bad_0}@spoiled, spoilt, capable of harming@core@
pedestrian%1:18:00::@{pedestrian_0}@walker@core@
awake%3:00:00::@{awake_0}@@core@
willpower%1:07:00::@{willpower_0}@self-control@core@
particle%1:17:00::@{particle_0}@small body of mass@core@
infinite%3:00:00::@{infinite_0}@having no limits or boundaries in time or space@core@
entertain%2:41:00::@{entertain_0}@provide entertainment@core@
journal%1:10:00::@{journal_0}@periodical@core@
floor%1:06:00::@{floor_0}@flooring@core@
create%2:36:02::@{create_0}@bring into existence@core@
fight%1:04:02::@{fight_0}@fighting, combat@core@
mouse%1:05:00::@{mouse_0}@rodent@core@
student%1:18:00::@{student_0}@pupil, learner@core@
oxygen%1:27:00::@{oxygen_0}@@core@
occupational%3:01:00::@{occupational_0}@@core@
cause%1:03:00::@{cause_0}@causal agent@core@
ash%1:27:01::@{ash_0}@residue from a fire@core@
take%2:38:10::@{take_0}@bring, convey@core@
47238@{tænde_4: tænde 'op}@lave åben ild i en pejs, brændeovn e.l.@BoundedEvent+Cause+Physical@
72091@{rime,1_1}@slutte med et lydmønster der svarer til et andet;  ...@UnboundedEvent@
47233@{begyndelse_1_1}@det at noget begynder el. nogen begynder noget@BoundedEvent+Phenomenal@
coat%1:06:01::@{coat_0}@coating, thin layer@core@
47230@{støde_2}@rette en el. flere hurtige, kortvarige (og kraftfu ...@BoundedEvent+Cause+Physical@
wilderness%1:15:00::@{wilderness_0}@wild, uninhabited area@core@
47236@{påsmøre_1}@fordele noget i et (jævnt) lag, fx salve el. malin ...@BoundedEvent+Cause+Physical@
era%1:28:00::@{era_0}@epoch@core@
spread%1:06:01::@{ranch_0}@cattle ranch, cattle farm@core@
push%2:32:00::@{advertise_0}@push, promote@core@
judgment%1:09:00::@{judgment_0}@cognitive process@core@
deadly%5:00:02:fatal:00@{deadly_0}@lethal@core@
argument%1:10:00::@{argument_0}@argumentation, debate@core@
pay%2:40:00::@{pay_0}@give money in exchange for goods or services@core@
censorship%1:04:00::@{censorship_0}@deletion of material in art works@core@
note%1:10:02::@{note_0}@annotation@core@
say%2:32:00::@{say_0}@state, tell@core@
trouble%1:11:00::@{trouble_0}@event causing distress or pain@core@
gene%1:08:00::@{gene_0}@segment of DNA@core@
descent%1:11:00::@{descent_0}@movement downward@core@
direct%3:00:00::@{direct_0}@without deviation or interruption@core@
uncertainty%1:07:00::@{uncertainty_0}@uncertainness, precariousness@core@
sulphur%1:27:00::@{sulphur_0}@sulfur, S@core@
25161@{racisme_2}@forestilling om at mennesker kan inddeles i racer  ...@3rdOrderEntity+Mental@
picture%1:06:00::@{picture_0}@image, icon, visual representation@core@
communist%1:18:01::@{communist_0}@Marxist@core@
item%1:10:01::@{item_0}@token, individual instance@core@
essay%1:10:00::@{essay_0}@literary composition@core@
musical%3:00:02::@{musical_0}@talented in or devoted to music@core@
democratic%3:00:00::@{democratic_0}@based upon the principles of democracy@core@
movement%1:04:00::@{movement_0}@motion, move, change of position@core@
sticky%5:00:00:adhesive:00@{sticky_0}@gluey, glutinous, gummy@core@
conservation%1:04:00::@{conservation_0}@preservation, environmental management@core@
vegetarian%1:18:00::@{vegetarian_0}@person who eats no meat@core@
perform%2:36:01::@{perform_0}@give a performance@core@
take%2:31:01::@{take_0}@choose, select, pick out@core@
failure%1:26:00::@{failure_0}@lack of success@core@
castle%1:06:00::@{castle_0}@fortified building@core@
pumpkin%1:13:00::@{pumpkin_0}@large yellow fruit@core@
bind%2:35:00::@{bind_0}@tie or secure with a rope or cable@core@
award%1:21:00::@{award_0}@prize@core@
cap%1:06:00::@{cap_0}@headdress@core@
court%1:14:01::@{court_0}@royal court@core@
toy%1:06:00::@{toy_0}@plaything@core@
brand%1:09:00::@{brand_0}@make@core@
2189@{blitz_1}@kortvarigt, stærkt lys der bruges ved fotograferin ...@Underspecified@
soft%3:00:04::@{soft_0}@relatively low in volume@core@
welfare%1:04:00::@{welfare_0}@social welfare, government-sponsored program@core@
distinct%3:00:00::@{distinct_0}@easy to perceive@core@
nightmare%1:09:00::@{nightmare_0}@upsetting dream@core@
encourage%2:32:00::@{encourage_0}@spur on@core@
day%1:28:00::@{day_0}@twenty-four hours, solar day@core@
flash%2:39:00::@{flash_0}@blink, wink, twinkle@core@
period%1:10:00::@{period_0}@point, full stop, stop, full point@core@
cream%1:06:00::@{cream_0}@ointment, emollient, balm@core@
video%1:06:00::@{video_0}@video recording@core@
flash%1:06:00::@{flash_0}@photoflash, flashbulb@core@
cake%1:13:00::@{cake_0}@mixture of flour and sugar and eggs@core@
49151@{marketing_1}@aktiviteter som en virksomhed gennemfører for at f ...@Dynamic+Agentive+Communication@
49154@{udrykning_1}@det at brandbiler, ambulance, politibil e.l. kører ...@Dynamic+Agentive+Purpose+Social@
48208@{præstere_1_3}@fremvise; fremkomme med@Dynamic+Agentive@
bean%1:13:00::@{bean_0}@edible bean@core@
record%1:21:00::@{record_0}@document serving as legal evidence of a transactio ...@core@
48202@{videreføre_1_2}@overtage en aktivitet fra en anden person og forts ...@UnboundedEvent+Agentive@
48201@{døbe_1}@optage en person i den kristne menighed ved symbol ...@BoundedEvent+Agentive+Purpose@
48206@{lagre_1}@samle og opbevare noget på et lager e.l.@Underspecified@
48204@{dørsalg_1}@en erhvervsdrivendes salg af varer el. tjenesteyde ...@Dynamic+Agentive+Physical+Purpose@
economy%1:07:00::@{economy_0}@thriftiness, frugality@core@
honest%3:00:00::@{honest_0}@sincere@core@
lose%2:33:00::@{lose_0}@fail to win@core@
memory%1:09:00::@{memory_0}@capacity to remember@core@
coffee%1:13:00::@{coffee_0}@beverage@core@
trustee%1:18:00::@{trustee_0}@legal guardian@core@
seller%1:18:00::@{seller_0}@marketer, vender, vendor@core@
obese%5:00:00:fat:01@{obese_0}@overweight@core@
beef%1:13:00::@{beef_0}@meat@core@
rebellion%1:04:00::@{rebellion_0}@insurrection, revolt, rising, uprising@core@
fashion%1:09:00::@{fashion_0}@latest style, rage, fad@core@
feature%1:08:00::@{feature_0}@facial feature@core@
murder%1:04:00::@{murder_0}@slaying, execution@core@
drawing%1:04:03::@{drawing_0}@lottery@core@
71983@{ledig_2}@uden beskæftigelse; arbejdsløs@Property@
71988@{overskue_1}@have et fuldstændigt indtryk af noget som er omfat ...@UnboundedEvent+Agentive+Mental@
68630@{gennemskue_1}@forstå den rette sammenhæng i en sag selvom den er ...@BoundedEvent+Agentive+Mental@
flight%1:04:02::@{flight_0}@trip by plane@core@
clay%1:27:00::@{clay_0}@fine-grained soil@core@
stain%2:30:00::@{stain_0}@spot, produce stains@core@
relaxation%1:12:00::@{relaxation_0}@easiness, absence of tension@core@
orthodox%3:00:00::@{orthodox_0}@adhering to what is commonly accepted@core@
piece%1:10:01::@{piece_0}@musical composition, opus, composition, piece of m ...@core@
motorist%1:18:00::@{motorist_0}@automobilist@core@
mean%2:32:03::@{mean_0}@intend, signify, stand for@core@
volcano%1:17:00::@{volcano_0}@mountain@core@
view%1:09:01::@{view_0}@aspect, prospect, scene, vista, panorama@core@
fall%1:28:01::@{twilight_0}@dusk, nightfall@core@
cold%3:00:01::@{cold_0}@physically cold@core@
photocopy%2:36:00::@{photocopy_0}@xerox, run off@core@
old%3:00:02::@{old_0}@elderly, having lived for a relatively long time@core@
soak%2:40:03::@{pawn_0}@hock@core@
undertake%2:41:01::@{undertake_0}@tackle, take on@core@
conversation%1:10:00::@{conversation_0}@talk@core@
portable%5:00:00:outboard:00@{portable_0}@@core@
rumour%1:10:00::@{rumor_0}@hearsay@core@
photography%1:04:00::@{photography_0}@picture taking@core@
trial%1:04:01::@{trial_0}@legal proceedings@core@
plain%3:00:01::@{plain_0}@simple@core@
source%1:15:00::@{source_0}@beginning, origin, root@core@
sign%1:06:01::@{sign_0}@signboard@core@
delay%2:30:00::@{delay_0}@detain, hold up@core@
lay%2:35:00::@{lay_0}@put down, lay down@core@
powder%1:27:00::@{powder_0}@fine-grained substance@core@
47004@{opsamle_1}@opfange; optage og opbevare@Static+Location@
47005@{afkøle_1}@gøre koldere@BoundedEvent+Cause+Physical@
47002@{overbruse_1; bruse_6: bruse 'over}@overskylle fx planter med vand fra en bruser e.l.@BoundedEvent+Agentive+Physical+Purpose@
limb%1:08:00::@{limb_0}@body part@core@
wild%3:00:01::@{wild_0}@untamed@core@
yawn%2:29:00::@{yawn_0}@@core@
participate%2:41:00::@{participate_0}@take part@core@
snake%1:05:00::@{snake_0}@serpent@core@
picture%1:06:01::@{picture_0}@painting, graphic art@core@
major%3:00:02::@{major_0}@greater in scope or effect@core@
rise%1:07:02::@{rise_0}@raise, wage hike, hike, wage increase@core@
girl%1:18:02::@{girl_0}@female child@core@
cabin%1:06:02::@{cabin_0}@small wooden house@core@
passenger%1:18:00::@{passenger_0}@rider@core@
pop%1:13:00::@{pop_0}@soda, soda pop@core@
bar%2:41:00::@{banish_0}@bar, relegate, expel@core@
health%1:26:01::@{health_0}@general condition of body and mind@core@
donor%1:18:01::@{donor_0}@organ donor@core@
roll%1:13:00::@{roll_0}@bun, bread@core@
execute%2:41:00::@{execute_0}@put to death@core@
burst%2:30:01::@{burst_0}@bust, break open@core@
clash%1:26:00::@{clash_0}@friction, conflict@core@
inject%2:34:01::@{inject_0}@take by injection@core@
mine%1:06:00::@{mine_0}@explosive device@core@
pack%2:35:00::@{pack_0}@arrange in a container@core@
sociology%1:09:00::@{sociology_0}@@core@
69203@{økosystem_1}@afgrænset del af naturen hvor organismer eksistere ...@UnboundedEvent+Phenomenal+Physical@
pass%2:41:08::@{pass_0}@make it, be successful@core@
trick%1:04:05::@{trick_0}@fast one@core@
doubt%2:31:00::@{doubt_0}@consider unlikely@core@
freight%1:04:00::@{freight_0}@transportation@core@
faith%1:09:00::@{faith_0}@religion, religious belief@core@
right_wing%1:14:00::@{right wing_0}@right@core@
tourist%1:18:00::@{tourist_0}@visitor on holiday@core@
temple%1:08:00::@{temple_0}@side of the forehead@core@
experimental%3:01:00::@{experimental_0}@@core@
bowl%1:06:01::@{bowl_0}@vessel@core@
ankle%1:08:00::@{ankle_0}@ankle joint@core@
violation%1:04:04::@{violation_0}@infringement@core@
large%3:00:00::@{large_0}@big@core@
affair%1:26:00::@{affair_0}@affaire, intimacy, liaison, involvement@core@
use%1:22:00::@{use_0}@consumption@core@
formulate%2:32:00::@{formulate_0}@word, phrase, articulate@core@
winter%1:28:00::@{winter_0}@wintertime@core@
recruit%2:40:00::@{recruit_0}@seek to employ@core@
mortgage%1:21:00::@{mortgage_0}@@core@
key%1:06:00::@{key_0}@opening device@core@
lawn%1:15:00::@{lawn_0}@@core@
radio%1:06:01::@{radio_0}@radio receiver, receiving set, radio set@core@
aspect%1:09:00::@{aspect_0}@facet@core@
urine%1:27:00::@{urine_0}@piss, pee, piddle, weewee, water@core@
hook%1:06:00::@{hook_0}@bent implement@core@
67144@{proletariat_1}@i marxistisk teori klasse af mennesker der ikke ej ...@Human+Object+Group@
bomb%1:06:00::@{bomb_0}@explosive device@core@
time%1:28:03::@{time_0}@clock time@core@
transfer%2:35:00::@{transfer_0}@transmit, transport, channel@core@
journal%1:10:01::@{journal_0}@diary@core@
elegant%3:00:00::@{elegant_0}@refined, tasteful@core@
stem%1:20:00::@{stem_0}@stalk, part of a plant@core@
impulse%1:07:00::@{momentum_0}@impulse, force@core@
column%1:06:00::@{column_0}@pillar, support@core@
university%1:14:00::@{university_0}@@core@
bomber%1:06:00::@{bomber_0}@military aircraft@core@
72215@{sprede_1_2}@udbrede el. overføre en organisme, en sygdom, en v ...@UnboundedEvent+Phenomenal+Physical@
72214@{forfremme_1}@udnævne til en højere stilling el. rang@BoundedEvent+Agentive@
storm%1:19:00::@{storm_0}@weather condition@core@
49991@{æg,1_6: lægge æg}@udstøde ét el. flere æg af legemet@BoundedEvent+Agentive+Existence@
define%2:32:00::@{define_0}@give a definition for@core@
intention%1:04:00::@{intention_0}@volition@core@
snow%1:19:00::@{snow_0}@snowfall@core@
48467@{hykle_1}@udtrykke følelser, synspunkter e.l. som man reelt  ...@UnboundedEvent+Agentive+Communication+Social@
47254@{åbne_1_2}@bringe i en tilstand sådan at der bliver passage t ...@BoundedEvent+Cause+Physical@
47258@{filetere_1; filere_1}@udskære i fileter@BoundedEvent+Cause+Physical@
simplicity%1:07:02::@{simplicity_0}@simpleness, uncomplicatedness@core@
back%2:41:01::@{endorse_0}@second, back, support@core@
48460@{homoseksualitet_1; homofili_1}@kønsdrift rettet mod personer af samme køn@Static@
hilarious%5:00:00:humorous:00@{hilarious_0}@uproarious@core@
fiction%1:10:00::@{fiction_0}@literary work@core@
introduce%2:32:00::@{introduce_0}@present, acquaint@core@
goat%1:05:00::@{goat_0}@domestic animal@core@
strong%3:00:04::@{strong_0}@potent@core@
purpose%1:09:00::@{purpose_0}@intent, intention, aim, design@core@
bacon%1:13:00::@{bacon_0}@pork@core@
size%1:07:00::@{size_0}@physical magnitude@core@
abnormal%3:00:00::@{abnormal_0}@@core@
constellation%1:17:00::@{constellation_0}@configuration of stars@core@
77792@{komfort_1}@behagelig indretning el. udformning af noget, fx e ...@Property+Physical@
73030@{indføre_3}@føre noget ind i noget@BoundedEvent+Agentive+Physical+Location@
scale%1:06:02::@{scale_0}@weighing machine@core@
prisoner%1:18:00::@{prisoner_0}@captive@core@
fly%1:05:00::@{fly_0}@insect@core@
fold%1:25:00::@{fold_0}@crease, crimp@core@
adjust%2:30:01::@{adjust_0}@conform, adapt@core@
fashionable%3:00:02::@{fashionable_0}@stylish@core@
robot%1:06:00::@{robot_0}@automaton@core@
49186@{montere_1}@sætte fast på noget så det ikke løsner sig; få til ...@BoundedEvent+Cause+Location+Physical@
inside%1:15:01::@{inside_0}@interior@core@
tumour%1:26:00::@{tumour_0}@tumor, neoplasm@core@
minor%3:00:02::@{minor_0}@lesser in scope or effect@core@
freedom%1:26:00::@{freedom_0}@condition of being free@core@
embassy%1:06:00::@{embassy_0}@@core@
growth%1:26:00::@{growth_0}@abnormal proliferation of tissue@core@
spin%2:36:00::@{spin_0}@form a web@core@
detail%1:24:00::@{detail_0}@particular, item@core@
asylum%1:06:01::@{asylum_0}@refuge, sanctuary, shelter@core@
gear%1:06:04::@{gear_0}@gear mechanism@core@
bat%1:05:00::@{bat_0}@nocturnal mouselike mammal@core@
laundry%1:06:01::@{laundry_0}@wash, washables@core@
pardon%1:10:00::@{pardon_0}@amnesty@core@
explode%2:31:00::@{explode_0}@show a violent emotional reaction@core@
retreat%1:06:00::@{retreat_0}@hideaway@core@
far%3:00:00::@{far_0}@at a long distance@core@
forecast%1:10:00::@{forecast_0}@prognosis@core@
investment%1:21:00::@{investment_0}@investment funds@core@
steak%1:13:00::@{steak_0}@slice of meat@core@
tape%1:06:01::@{tape_0}@tape recording@core@
